whitefly_ID	species	pop_geo	pop_geo_env	collection_date	latitude	longitude	environment	host_plant	insecticide_treat	insecticide_list	H06	MS145	P59	P7	D04	P5	G03	SSA13	SSA2	SSA41	SSA6	mut_L925I	mut_T929V	MeIo_clust1	MeIo_clust2	Med_clust1	Med_clust2	Med_clust3
P14x19	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		173181	216218	185185	183181	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P14x1	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		185185	216218	183205	181183	149161	212212	160160	251251	103103	228228	125127	I925/I925	T929/T929	0.995	0.005			
P14x20	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		181185	218218	183203	183183	139149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P14x21	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		169189	218218	183183	183183	149149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P14x23	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		169169	218218	201201	181181	149149	212212	160160	251251	103103	228228	125125	L925/L925	T929/T929	0.995	0.005			
P14x24	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		169169	216218	183201	181183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P14x25	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		181185	216218	201201	181181	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P14x26	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		169181	180218	175183	183183	149149	212212	160160	251251	103103	228228	125125	I925/I925	T929/T929	0.991	0.009			
P14x27	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		169185	216216	183203	181181	131161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.99	0.01			
P14x28	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		185185	218218	205183	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P14x29	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		189189	216218	183205	181181	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P14x2	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		185185	216218	183205	183183	149157	212212	160160	251251	103103	228228	125125	L925/L925	T929/T929	0.998	0.002			
P14x30	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		169173	216218	201205	183183	149149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P14x31	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		169169	216218	183201	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P14x32	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		185189	218218	183201	181183	149165	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P14x3	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		173185	216218	203203	183183	135149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P14x4	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		173185	218218	185185	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P14x6	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		185189	180218	183201	183183	149157	0	160160	251251	103103	228228	125125	I925/I925	T929/T929	0.991	0.009			
P14x7	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		185185	216218	183203	183189	149153	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P14x8	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		185185	218218	183205	183183	149149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P14x9	MEAM1	G19	GE26	12-oct-16	-21.31378333	55.42380556	Field_surroundings	Weeds	NA		169189	218218	175205	181183	139149	212212	160160	251251	103103	228228	125125	I925/I925	T929/T929	0.997	0.003			
P16x10	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	185189	218218	175175	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P16x11	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	189189	216218	183203	183187	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P16x12	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169189	216218	183203	179183	157161	212212	160160	251251	103103	228228	125125	I925/I925	T929/T929	0.998	0.002			
P16x13	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169169	216218	175183	181183	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P16x14	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	189189	218218	183183	183189	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P16x15	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	185189	218218	201205	183183	153157	212212	160160	235249	103103	228228	125125	I925/I925	NA	0.998	0.002			
P16x16	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169185	218218	185201	183183	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P16x17	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169185	216218	183183	183183	139139	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P16x18	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	185189	216218	183183	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P16x19	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	181185	216218	175217	181183	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P16x1	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169181	216216	175207	183183	157159	212212	150160	251251	103103	228228	125127	I925/I925	NA	0.996	0.004			
P16x20	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	177181	218218	183183	183183	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P16x21	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169173	216218	175201	181183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P16x22	Hybride	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	185185	216216	179179	183183	139161	212212	160160	251251	103103	228228	125125	I925/I925	T929/T929	0.896	0.104			
P16x23	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169169	0	185175	183183	149157	0	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P16x24	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169185	216218	201201	181189	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.995	0.005			
P16x25	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169189	218218	183183	183183	149153	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P16x26	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	185189	216218	183205	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P16x27	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	185185	216216	183203	181183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P16x28	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	185189	218218	183201	181181	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P16x29	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	181185	216218	201201	181183	139161	212212	160174	251251	103103	228228	0	I925/I925	NA	0.998	0.002			
P16x2	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169185	218218	183203	183189	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P16x30	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	185189	216216	185213	171183	139149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P16x3	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169181	216218	183205	183183	149161	212212	150160	241253	103103	0	125125	I925/I925	NA	0.998	0.002			
P16x4	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	173181	216216	183205	181183	149153	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P16x5	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169173	218220	183213	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P16x6	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	181189	216216	175183	183183	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P16x7	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169189	218220	175203	183183	139161	212212	150160	251251	103103	228228	125127	I925/I925	NA	0.996	0.004			
P16x8	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	185185	218218	185205	183183	161165	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P16x9	MEAM1	G20	GE28	13-oct-16	-21.32394167	55.45989722	Greenhouse	Cucumber	Yes	NA	169189	216218	175185	181183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P17x10	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	173185	216218	203203	181183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x11	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	169189	216216	183203	183189	139153	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P17x12	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	169181	218218	175203	183189	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P17x13	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	185189	218218	185203	183183	161161	212212	160174	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x14	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	181185	218218	183207	183183	149161	212214	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x15	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	161181	216216	201201	181183	149161	212212	160174	251251	103103	228228	125125	I925/I925	NA	0.988	0.012			
P17x16	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	185189	218218	183201	183183	161161	212212	148160	251251	103103	228228	125127	I925/I925	NA	0.997	0.003			
P17x17	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	0	0	0	0	139161	212212	148160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P17x18	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	189185	216218	201201	183183	149159	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x19	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	185185	216218	203213	179183	149149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x1	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	173189	216218	175183	179183	149149	212212	150160	251251	103103	228228	125127	I925/I925	NA	0.997	0.003			
P17x20	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	177185	218218	201201	183183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x21	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	181185	216216	203203	183197	139161	212212	102160	221251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P17x22	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	185185	216218	175183	183183	149161	212212	160166	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P17x23	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	189189	216218	183201	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x24	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	173185	218218	183203	183183	139161	212214	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x25	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	185185	216216	183183	183183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x29	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	181189	216216	185201	183183	139149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x2	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	169189	216218	175185	183183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x3	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	185185	218218	183201	181183	161161	212212	150160	251251	103103	228228	125127	I925/I925	NA	0.996	0.004			
P17x4	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	181185	218218	183205	181183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x5	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	185189	218218	175183	183183	149161	212212	160174	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x6	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	185189	216216	183183	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x7	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	169181	216218	175201	183183	139161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P17x8	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	169181	216216	183201	183181	139161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P17x9	MEAM1	G12	GE15	13-oct-16	-21.25845833	55.37990556	Greenhouse	Tomato	Yes	PXF,PY-A,TAD	169189	218218	183193	183183	139161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.992	0.008			
P18Bx10	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	181185	216218	185201	181183	159159	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P18Bx11	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	181185	216216	185185	183183	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P18Bx12	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	181185	216218	183203	181181	139161	212212	160174	221251	103103	228228	125135	I925/I925	NA	0.995	0.005			
P18Bx13	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	185185	218218	183201	183181	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P18Bx14	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	169189	216218	175201	183183	161161	212214	160160	221251	103103	228228	137137	I925/I925	NA	0.997	0.003			
P18Bx15	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	173185	216218	175201	183183	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P18Bx16	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	169185	216216	183203	183189	161161	212212	160174	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P18Bx17	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	185189	216218	183183	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P18Bx18	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	169185	216218	175183	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P18Bx19	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	169185	216216	175201	183183	139149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P18Bx1	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	169181	216218	175185	183183	123139	212212	160160	251251	103103	228228	125135	I925/I925	NA	0.995	0.005			
P18Bx20	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	173185	216218	183183	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P18Bx21	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	169185	218218	205205	181183	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P18Bx22	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	185185	216216	175183	181181	149161	212212	160160	221251	103103	228228	125137	I925/I925	NA	0.994	0.006			
P18Bx23	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	169185	216218	183203	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P18Bx24	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	169189	180218	183203	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	T929/T929	0.991	0.009			
P18Bx25	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	169169	216218	203207	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P18Bx26	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	173185	216218	175207	183183	153161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P18Bx27	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	173185	216216	183183	183189	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P18Bx28	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	169181	216218	175185	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P18Bx29	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	185189	216218	183205	181183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P18Bx2	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	181185	216218	201201	181183	161161	212212	160160	251251	103103	228228	125135	I925/I925	NA	0.998	0.002			
P18Bx30	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	181185	216218	185205	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P18Bx31	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	173181	218218	183183	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P18Bx32	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	185185	218218	189203	183183	123139	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P18Bx3	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	181185	216218	175201	183183	153161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P18Bx4	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	185185	218218	175201	183183	161161	212214	160160	251251	103103	228228	125137	I925/I925	NA	0.998	0.002			
P18Bx5	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	185185	216220	183183	181183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P18Bx6	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	169181	216218	205205	183181	123131	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.982	0.018			
P18Bx7	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	169169	218218	183183	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P18Bx8	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	181181	216216	183183	183183	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P18Bx9	MEAM1	G39	GE53	24-oct-17	-20.97096944	55.667275	Greenhouse	Tomato	Yes	EO,NEO,PY-A	185189	218218	175203	181183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P18x10	MEAM1	G39	GE52	14-oct-16	-20.97096944	55.667275	Open_field	Eggplant	No		181185	216216	175201	181181	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P18x11	MEAM1	G39	GE52	14-oct-16	-20.97096944	55.667275	Open_field	Eggplant	No		173185	216218	175213	183189	139139	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
